,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,renovated,zipcode,lat,long,sqft_living15,sqft_lot15,average_room_size,floor_area_ratio,bedroom_bathroom_ratio,Seattle_dist_km,Redmond_dist_km,Redmond_Seattle_total_dist,population,land_area,pop_density,water_area,income,nearby_schools
449,1580000.0,2,2.75,3120,20031,1.0,NO,AVERAGE,Good,9 Better,1980,1.0,1954,,98040,47.5389,-122.242,3330,18777,656.8421052631579,0.15575857420997455,1.375,9.839445782087358,17.706575637941512,27.54602142002887,24180,6.32,3825.9493670886072,6.79,274061.2026,10
450,1350000.0,2,3.25,3300,15907,2.0,NO,NONE,Very Good,10 Very Good,3300,0.0,1985,0.0,98040,47.5413,-122.216,2740,11358,628.5714285714286,0.2074558370528698,1.625,11.068607140377045,16.62834121650996,27.696948356887006,24180,6.32,3825.9493670886072,6.79,274061.2026,10
451,1260000.0,2,2.5,3510,13100,2.0,NO,NONE,Good,10 Very Good,3510,0.0,1966,,98040,47.5306,-122.227,3230,12745,780.0,0.2679389312977099,1.25,11.280886987308763,18.046541523940753,29.327428511249515,24180,6.32,3825.9493670886072,6.79,274061.2026,10
452,1370000.0,2,2.25,3510,13843,1.0,NO,AVERAGE,Average,8 Good,1850,1.0,1959,0.0,98040,47.5817,-122.246,2680,8750,825.8823529411765,0.25355775482193166,1.125,6.787350877855478,13.87881278160047,20.666163659455947,24180,6.32,3825.9493670886072,6.79,274061.2026,10
453,1390000.0,1,3.5,4240,21578,2.0,NO,NONE,Average,10 Very Good,3500,1.0,1994,0.0,98040,47.5614,-122.215,3120,16440,942.2222222222222,0.19649643155065344,3.5,9.86537279820742,14.55818238585116,24.42355518405858,24180,6.32,3825.9493670886072,6.79,274061.2026,10
454,1600000.0,2,3.5,4050,20925,2.0,NO,GOOD,Average,10 Very Good,3020,1.0,1973,1.0,98040,47.5348,-122.241,3880,18321,736.3636363636364,0.1935483870967742,1.75,10.231209089981373,18.075470733595342,28.306679823576715,24180,6.32,3825.9493670886072,6.79,274061.2026,10
455,1170000.0,2,2.75,3090,12031,1.0,NO,NONE,Very Good,9 Better,1600,1.0,1968,0.0,98040,47.5342,-122.226,2280,10800,650.5263157894736,0.2568365056936248,1.375,11.045131115251412,17.649929532115234,28.695060647366645,24180,6.32,3825.9493670886072,6.79,274061.2026,10
456,1610000.0,2,3.5,3920,19088,1.0,NO,FAIR,Average,10 Very Good,2240,1.0,2005,0.0,98040,47.576,-122.214,3800,13749,712.7272727272727,0.20536462699077954,1.75,9.254955966386595,13.078926981931305,22.3338829483179,24180,6.32,3825.9493670886072,6.79,274061.2026,10
457,1700000.0,2,3.5,4330,15335,2.0,NO,NONE,Good,11 Excellent,3230,1.0,1988,0.0,98040,47.5315,-122.231,3840,14311,787.2727272727273,0.28236061297685033,1.75,11.003549224614032,18.07768762148484,29.081236846098875,24180,6.32,3825.9493670886072,6.79,274061.2026,10
458,1900000.0,2,2.25,3020,11489,1.5,YES,GOOD,Very Good,10 Very Good,2110,1.0,1916,,98040,47.5395,-122.21,3890,11489,710.5882352941177,0.26286012707807466,1.125,11.544113673929207,16.647139056111342,28.19125273004055,24180,6.32,3825.9493670886072,6.79,274061.2026,10
459,1300000.0,2,3.75,3490,15246,1.0,NO,FAIR,Good,10 Very Good,1940,1.0,1968,0.0,98040,47.5479,-122.212,3410,15682,606.9565217391304,0.22891250163977436,1.875,10.85984885307856,15.835558543400877,26.69540739647944,24180,6.32,3825.9493670886072,6.79,274061.2026,10
460,1200000.0,2,2.5,3180,13118,2.0,NO,NONE,Good,11 Excellent,3180,0.0,1986,0.0,98040,47.5382,-122.23,3070,12861,706.6666666666666,0.242415002286934,1.25,10.518610031929697,17.37073892873956,27.889348960669256,24180,6.32,3825.9493670886072,6.79,274061.2026,10
461,1440000.0,2,3.5,3420,8000,2.0,NO,NONE,Average,10 Very Good,3420,0.0,2006,0.0,98040,47.5736,-122.212,1900,8000,621.8181818181819,0.4275,1.75,9.4896796340886,13.244259157624635,22.733938791713236,24180,6.32,3825.9493670886072,6.79,274061.2026,10
462,1410000.0,2,2.25,3580,16789,2.0,NO,NONE,Very Good,9 Better,3580,0.0,1966,0.0,98040,47.5364,-122.239,3390,17000,842.3529411764706,0.2132348561558163,1.125,10.196665020853887,17.848699187480097,28.045364208333986,24180,6.32,3825.9493670886072,6.79,274061.2026,10
463,1530000.0,2,2.25,4250,16940,1.0,NO,AVERAGE,Good,9 Better,2380,1.0,1974,0.0,98040,47.5453,-122.234,3460,17693,1000.0,0.25088547815820544,1.125,9.757007474486093,16.797207099161163,26.554214573647258,24180,6.32,3825.9493670886072,6.79,274061.2026,10
464,1050000.0,2,2.75,3950,12840,2.0,,NONE,Very Good,8 Good,3950,0.0,1960,0.0,98040,47.5489,-122.219,2350,12507,831.578947368421,0.3076323987538941,1.375,10.36988943974585,15.943875717654208,26.313765157400056,24180,6.32,3825.9493670886072,6.79,274061.2026,10
465,1960000.0,1,1.75,3330,12566,1.0,YES,EXCELLENT,Good,8 Good,1940,1.0,1960,0.0,98040,47.5287,-122.22,3730,16560,1210.909090909091,0.2650007957981856,1.75,11.796802246097085,18.03880112034453,29.835603366441617,24180,6.32,3825.9493670886072,6.79,274061.2026,10
466,1730000.0,2,3.5,4440,20668,2.0,NO,AVERAGE,Very Good,10 Very Good,3240,1.0,1965,0.0,98040,47.5472,-122.235,4240,18650,807.2727272727273,0.2148248500096768,1.75,9.559504169226551,16.645150702307546,26.204654871534096,24180,6.32,3825.9493670886072,6.79,274061.2026,10
467,1200000.0,2,2.25,2320,13114,2.0,NO,NONE,Very Good,8 Good,2320,0.0,1967,0.0,98040,47.5762,-122.239,2740,15000,545.8823529411765,0.17691017233490924,1.125,7.5125346210067905,14.052721944377138,21.56525656538393,24180,6.32,3825.9493670886072,6.79,274061.2026,10
468,1230000.0,2,2.5,3180,10319,2.0,NO,NONE,Good,11 Excellent,3180,0.0,1986,0.0,98040,47.5372,-122.232,3130,12120,706.6666666666666,0.30816939625932743,1.25,10.491377945657344,17.53573631220287,28.027114257860216,24180,6.32,3825.9493670886072,6.79,274061.2026,10
469,1500000.0,2,3.25,2590,11500,1.0,NO,AVERAGE,Good,9 Better,2590,0.0,1968,0.0,98040,47.545,-122.229,2780,11989,493.3333333333333,0.2252173913043478,1.625,10.058697329325916,16.65746959341758,26.716166922743497,24180,6.32,3825.9493670886072,6.79,274061.2026,10
470,1170000.0,2,2.25,3080,10487,2.0,NO,NONE,Good,9 Better,3080,0.0,1968,,98040,47.5344,-122.224,2480,10607,724.7058823529412,0.2936969581386478,1.125,11.135925857206988,17.569298939062506,28.705224796269494,24180,6.32,3825.9493670886072,6.79,274061.2026,10
471,1060000.0,2,2.5,2250,10160,2.0,NO,NONE,Very Good,8 Good,2250,0.0,1967,0.0,98040,47.5645,-122.219,2660,10125,500.0,0.22145669291338582,1.25,9.43667124011498,14.384117513105263,23.820788753220242,24180,6.32,3825.9493670886072,6.79,274061.2026,10
472,1050000.0,1,2.5,3470,12076,2.0,,GOOD,Average,10 Very Good,2560,1.0,1988,0.0,98040,47.5319,-122.238,3590,17677,991.4285714285714,0.2873468035773435,2.5,10.622588645672012,18.2625020388588,28.88509068453081,24180,6.32,3825.9493670886072,6.79,274061.2026,10
473,1140000.0,2,2.75,3840,10004,1.0,NO,AVERAGE,Good,9 Better,2110,1.0,1963,0.0,98040,47.5606,-122.225,3500,12118,808.421052631579,0.3838464614154338,1.375,9.26412242908926,14.977552374692767,24.241674803782026,24180,6.32,3825.9493670886072,6.79,274061.2026,10
474,1380000.0,2,3.75,3160,9525,2.5,NO,NONE,Average,10 Very Good,3160,0.0,1997,0.0,98040,47.5623,-122.221,2400,9525,549.5652173913044,0.33175853018372703,1.875,9.424449384151275,14.670331886702819,24.094781270854092,24180,6.32,3825.9493670886072,6.79,274061.2026,10
475,1710000.0,2,3.0,4290,17100,1.0,NO,GOOD,Average,9 Better,2480,1.0,1972,1.0,98040,47.5473,-122.211,3550,16988,858.0,0.25087719298245614,1.5,10.959685700403247,15.868518678396978,26.828204378800223,24180,6.32,3825.9493670886072,6.79,274061.2026,10
476,1180000.0,2,2.25,3270,16553,2.0,NO,AVERAGE,Very Good,9 Better,2470,1.0,1968,0.0,98040,47.5428,-122.236,3690,17916,769.4117647058823,0.19754727239775266,1.125,9.839009511717807,17.113048527033534,26.95205803875134,24180,6.32,3825.9493670886072,6.79,274061.2026,10
477,1290000.0,2,4.0,4050,11358,2.0,NO,NONE,Good,10 Very Good,2780,1.0,1980,0.0,98040,47.56,-122.225,3120,13555,675.0,0.35657686212361334,2.0,9.29953767398248,15.036394057777898,24.335931731760375,24180,6.32,3825.9493670886072,6.79,274061.2026,10
478,1060000.0,1,2.75,2700,22343,1.5,NO,FAIR,Good,10 Very Good,2700,0.0,1977,0.0,98040,47.5706,-122.209,3390,15682,720.0,0.12084321711498008,2.75,9.823246357016892,13.44142200810371,23.264668365120603,24180,6.32,3825.9493670886072,6.79,274061.2026,10
479,1200000.0,2,2.75,3650,13297,2.0,NO,NONE,Very Good,9 Better,2750,1.0,1969,0.0,98040,47.5497,-122.228,2900,11568,768.421052631579,0.27449800706926375,1.375,9.780814893594863,16.156478112521334,25.9372930061162,24180,6.32,3825.9493670886072,6.79,274061.2026,10
480,1200000.0,2,2.5,3240,13044,2.0,NO,NONE,Good,9 Better,3240,0.0,1984,0.0,98040,47.5825,-122.242,2920,13044,720.0,0.24839006439742412,1.25,7.034731633535029,13.623622246672952,20.65835388020798,24180,6.32,3825.9493670886072,6.79,274061.2026,10
481,1300000.0,2,4.0,4440,9270,1.0,NO,NONE,Very Good,10 Very Good,2220,1.0,1968,,98040,47.5708,-122.212,2720,9614,740.0,0.47896440129449835,2.0,9.60724878944955,13.521378641208907,23.128627430658455,24180,6.32,3825.9493670886072,6.79,274061.2026,10
482,1610000.0,2,3.5,4390,11600,2.0,NO,GOOD,Average,11 Excellent,3060,1.0,1990,0.0,98040,47.5862,-122.246,3240,12000,798.1818181818181,0.378448275862069,1.75,6.615904376078152,13.490911736658683,20.106816112736837,24180,6.32,3825.9493670886072,6.79,274061.2026,10
483,1580000.0,2,2.5,2900,10500,1.0,NO,GOOD,Very Good,8 Good,1450,1.0,1963,,98040,47.5838,-122.246,2900,9201,644.4444444444445,0.2761904761904762,1.25,6.703242709111217,13.696885296151944,20.400128005263163,24180,6.32,3825.9493670886072,6.79,274061.2026,10
484,1820000.0,2,3.0,3880,13000,2.0,,NONE,Average,10 Very Good,3880,0.0,1972,1.0,98040,47.5467,-122.234,3470,13701,776.0,0.29846153846153844,1.5,9.652488616948945,16.659236323549536,26.31172494049848,24180,6.32,3825.9493670886072,6.79,274061.2026,10
485,1260000.0,2,2.5,3730,16950,2.0,NO,NONE,Average,10 Very Good,3730,0.0,1990,0.0,98040,47.5678,-122.228,3200,16950,828.8888888888889,0.2200589970501475,1.25,8.668294685648979,14.38960197807422,23.0578966637232,24180,6.32,3825.9493670886072,6.79,274061.2026,10
486,1160000.0,2,3.75,3560,13959,2.0,NO,NONE,Good,9 Better,3560,0.0,1972,0.0,98040,47.5575,-122.211,3320,11834,619.1304347826087,0.2550325954581274,1.875,10.34131766273736,14.825564006635007,25.166881669372366,24180,6.32,3825.9493670886072,6.79,274061.2026,10
487,2600000.0,1,3.0,3410,16015,2.0,YES,EXCELLENT,Good,10 Very Good,2220,1.0,1973,0.0,98040,47.5721,-122.239,3760,16572,852.5,0.21292538245394943,3.0,7.715288653257143,14.427218112126912,22.142506765384056,24180,6.32,3825.9493670886072,6.79,274061.2026,10
488,1520000.0,3,3.5,3720,11690,2.0,NO,NONE,Average,10 Very Good,3720,0.0,2003,,98040,47.5699,-122.226,3030,11686,572.3076923076923,0.31822070145423437,1.1666666666666667,8.694672972008773,14.112304735247967,22.806977707256742,24180,6.32,3825.9493670886072,6.79,274061.2026,10
489,1380000.0,2,4.0,3760,22763,1.0,NO,GOOD,Good,11 Excellent,1910,1.0,1969,0.0,98040,47.5333,-122.22,3730,11201,626.6666666666666,0.1651803365110047,2.0,11.436423820570804,17.56493792834075,29.001361748911556,24180,6.32,3825.9493670886072,6.79,274061.2026,10
490,1080000.0,2,2.25,2100,12172,1.0,NO,NONE,Very Good,9 Better,2100,0.0,1961,0.0,98040,47.5458,-122.227,2400,10713,494.11764705882354,0.1725271114032205,1.125,10.114336474520902,16.511582055364368,26.62591852988527,24180,6.32,3825.9493670886072,6.79,274061.2026,10
491,1080000.0,2,2.75,2580,8100,2.0,NO,FAIR,Good,8 Good,1780,1.0,1964,0.0,98040,47.5387,-122.215,2840,10006,543.1578947368421,0.31851851851851853,1.375,11.311758429206678,16.8672641835904,28.179022612797077,24180,6.32,3825.9493670886072,6.79,274061.2026,10
492,1190000.0,2,2.5,3160,13194,2.0,NO,NONE,Very Good,10 Very Good,3160,0.0,1965,0.0,98040,47.5472,-122.233,3490,13194,702.2222222222222,0.2395028043049871,1.25,9.671744759076986,16.57518736177562,26.246932120852605,24180,6.32,3825.9493670886072,6.79,274061.2026,10
493,1260000.0,2,2.5,3150,13700,2.0,NO,NONE,Good,9 Better,3150,0.0,1966,0.0,98040,47.5309,-122.224,3200,11900,700.0,0.22992700729927007,1.25,11.412113331326578,17.926924906782123,29.3390382381087,24180,6.32,3825.9493670886072,6.79,274061.2026,10
494,1190000.0,2,3.0,3330,19126,2.0,NO,NONE,Good,11 Excellent,2610,1.0,1977,,98040,47.5485,-122.214,3330,16893,666.0,0.17410854334413886,1.5,10.698983004300683,15.83261918546388,26.531602189764563,24180,6.32,3825.9493670886072,6.79,274061.2026,10
495,1550000.0,2,3.25,3370,17458,1.0,NO,AVERAGE,Very Good,10 Very Good,2000,1.0,1982,0.0,98040,47.5591,-122.229,4240,15202,641.9047619047619,0.19303471187994042,1.625,9.102374766306038,15.267344305161041,24.36971907146708,24180,6.32,3825.9493670886072,6.79,274061.2026,10
496,1400000.0,2,4.25,3530,7924,2.0,,NONE,Average,10 Very Good,3530,0.0,2001,0.0,98040,47.5894,-122.243,1750,9226,564.8,0.44548207975769816,2.125,6.732142010449484,13.073732299076559,19.805874309526043,24180,6.32,3825.9493670886072,6.79,274061.2026,10
497,1350000.0,2,3.5,3500,9525,2.0,NO,NONE,Average,10 Very Good,3500,0.0,1999,0.0,98040,47.5641,-122.221,2630,9525,636.3636363636364,0.3674540682414698,1.75,9.326136069503676,14.493088349872858,23.819224419376532,24180,6.32,3825.9493670886072,6.79,274061.2026,10
498,1390000.0,2,3.5,4010,10880,2.0,NO,GOOD,Good,11 Excellent,3150,1.0,1990,0.0,98040,47.5359,-122.213,3530,17310,729.0909090909091,0.36856617647058826,1.75,11.628658973822228,17.101535586602957,28.730194560425183,24180,6.32,3825.9493670886072,6.79,274061.2026,10
499,1400000.0,2,3.5,3560,16782,2.0,NO,NONE,Average,10 Very Good,2560,1.0,2014,0.0,98040,47.5569,-122.225,3100,18047,647.2727272727273,0.21213204624001908,1.75,9.487883358333416,15.341434781316176,24.829318139649594,24180,6.32,3825.9493670886072,6.79,274061.2026,10
500,1300000.0,2,3.5,2790,10125,1.5,,NONE,Very Good,8 Good,2790,0.0,1985,0.0,98040,47.5651,-122.22,2570,10125,507.27272727272725,0.27555555555555555,1.75,9.339058782107223,14.359750848251963,23.698809630359186,24180,6.32,3825.9493670886072,6.79,274061.2026,10
501,1290000.0,1,2.5,3240,12625,2.0,NO,NONE,Average,11 Excellent,3240,0.0,1987,0.0,98040,47.5327,-122.232,3470,12331,925.7142857142857,0.25663366336633664,2.5,10.854452098286723,17.98800361789754,28.84245571618426,24180,6.32,3825.9493670886072,6.79,274061.2026,10
502,2030000.0,2,3.75,4100,22798,1.5,,GOOD,Very Good,11 Excellent,2540,1.0,1934,1.0,98040,47.5648,-122.21,3880,18730,713.0434782608696,0.1798403368716554,1.875,10.021884803391327,14.055876623327869,24.077761426719196,24180,6.32,3825.9493670886072,6.79,274061.2026,10
503,1320000.0,2,2.75,2410,19447,2.0,NO,AVERAGE,Average,10 Very Good,2290,1.0,1968,0.0,98040,47.5549,-122.211,2980,19447,507.36842105263156,0.12392656965084589,1.375,10.490764600579855,15.090167809301365,25.58093240988122,24180,6.32,3825.9493670886072,6.79,274061.2026,10
504,1250000.0,2,2.25,3300,15375,1.5,NO,GOOD,Average,8 Good,2820,1.0,1933,1.0,98040,47.526,-122.225,3250,15375,776.4705882352941,0.2146341463414634,1.125,11.759121692816755,18.458367060160395,30.21748875297715,24180,6.32,3825.9493670886072,6.79,274061.2026,10
505,1680000.0,2,3.25,4860,23723,2.0,NO,AVERAGE,Good,11 Excellent,3820,1.0,1989,0.0,98040,47.5767,-122.215,4040,13860,925.7142857142857,0.20486447751127598,1.625,9.15788400626269,13.046773565246074,22.20465757150876,24180,6.32,3825.9493670886072,6.79,274061.2026,10
506,2370000.0,1,2.25,3530,17450,1.0,,GOOD,Average,9 Better,1840,1.0,1930,1.0,98040,47.5358,-122.213,3530,17310,1086.1538461538462,0.2022922636103152,2.25,11.63596808793233,17.111904754507638,28.747872842439968,24180,6.32,3825.9493670886072,6.79,274061.2026,10
507,1070000.0,2,2.25,3240,12930,2.0,NO,NONE,Good,9 Better,2730,1.0,1968,0.0,98040,47.5373,-122.22,2610,12884,762.3529411764706,0.2505800464037123,1.125,11.13266963590249,17.15463628829489,28.287305924197376,24180,6.32,3825.9493670886072,6.79,274061.2026,10
508,1250000.0,2,3.25,3820,24166,2.0,NO,FAIR,Good,11 Excellent,3310,1.0,1990,,98040,47.5263,-122.227,2900,18786,727.6190476190476,0.15807332616072167,1.625,11.634237917227956,18.48567889465389,30.119916811881847,24180,6.32,3825.9493670886072,6.79,274061.2026,10
509,1090000.0,2,2.25,3650,13068,1.0,NO,NONE,Good,10 Very Good,1850,1.0,1976,0.0,98040,47.5458,-122.231,2760,13927,858.8235294117648,0.2793082338536884,1.125,9.887245173021624,16.64500474731171,26.532249920333335,24180,6.32,3825.9493670886072,6.79,274061.2026,10
510,1300000.0,2,2.25,2690,10800,1.0,NO,GOOD,Good,8 Good,2020,1.0,1956,0.0,98040,47.5821,-122.247,3380,9134,632.9411764705883,0.2490740740740741,1.125,6.7011635440134185,13.8909728905477,20.59213643456112,24180,6.32,3825.9493670886072,6.79,274061.2026,10
511,1230000.0,2,2.25,3070,16028,1.0,NO,GOOD,Average,9 Better,1870,1.0,1976,,98040,47.5271,-122.228,3070,19822,722.3529411764706,0.19153980534065385,1.125,11.517882416551041,18.433407997614406,29.95129041416545,24180,6.32,3825.9493670886072,6.79,274061.2026,10
512,1330000.0,2,3.5,3440,9776,2.0,NO,NONE,Average,10 Very Good,3440,0.0,2006,,98040,47.5374,-122.216,2400,11000,625.4545454545455,0.3518821603927987,1.75,11.34936312237084,17.029396172160798,28.37875929453164,24180,6.32,3825.9493670886072,6.79,274061.2026,10
513,1580000.0,1,2.0,3620,14250,2.0,NO,NONE,Average,8 Good,3220,1.0,2007,0.0,98040,47.5767,-122.225,2370,14250,1206.6666666666667,0.2540350877192982,2.0,8.456127782247632,13.426125560949332,21.882253343196965,24180,6.32,3825.9493670886072,6.79,274061.2026,10
514,1600000.0,2,3.75,3570,10125,2.0,NO,NONE,Average,10 Very Good,3570,0.0,2014,0.0,98040,47.5639,-122.223,1760,10125,620.8695652173913,0.35259259259259257,1.875,9.205971937686984,14.58334375557175,23.789315693258736,24180,6.32,3825.9493670886072,6.79,274061.2026,10
515,1580000.0,2,3.25,3410,10125,2.0,NO,NONE,Average,10 Very Good,3410,,2007,,98040,47.5653,-122.223,2290,10125,649.5238095238095,0.3367901234567901,1.625,9.130424769454516,14.446520623348732,23.576945392803246,24180,6.32,3825.9493670886072,6.79,274061.2026,10
516,1030000.0,1,2.5,3545,9816,1.0,NO,NONE,Average,10 Very Good,2610,1.0,2005,0.0,98027,47.5534,-122.078,3630,7704,1012.8571428571429,0.3611450692746536,2.5,19.732153960183723,14.544002744159284,34.27615670434301,26600,55.79,476.7879548306148,1.13,122790.6182,9
517,1280000.0,2,2.5,3400,9500,2.0,NO,FAIR,Good,8 Good,3400,0.0,1977,0.0,98027,47.5645,-122.082,3080,11081,755.5555555555555,0.35789473684210527,1.25,19.118543749067452,13.274838229577234,32.39338197864468,26600,55.79,476.7879548306148,1.13,122790.6182,9
518,1150000.0,2,3.5,4350,6218,2.0,NO,,Average,10 Very Good,3520,1.0,2007,0.0,98027,47.5396,-121.997,3260,5989,790.9090909090909,0.6995818591186876,1.75,25.99599795484715,18.480839001746165,44.47683695659332,26600,55.79,476.7879548306148,1.13,122790.6182,9
519,1350000.0,2,3.5,4740,8611,2.0,NO,GOOD,Average,11 Excellent,3640,1.0,2006,,98027,47.5375,-122.07,4042,8321,861.8181818181819,0.5504587155963303,1.75,20.874517535673423,16.408521503317285,37.28303903899071,26600,55.79,476.7879548306148,1.13,122790.6182,9
520,1200000.0,2,3.25,4610,10576,2.0,,GOOD,Average,11 Excellent,3310,1.0,2006,0.0,98027,47.5373,-122.07,4042,8321,878.0952380952381,0.43589258698940997,1.625,20.88250615889461,16.429892792298247,37.31239895119286,26600,55.79,476.7879548306148,1.13,122790.6182,9
521,1050000.0,2,4.0,4320,8709,2.0,NO,NONE,Average,11 Excellent,3190,1.0,2006,0.0,98027,47.5369,-122.07,4010,8321,720.0,0.496038580778505,2.0,20.89854521799659,16.472642233487424,37.37118745148401,26600,55.79,476.7879548306148,1.13,122790.6182,9
522,1350000.0,2,3.5,4640,9827,2.0,,AVERAGE,Average,10 Very Good,3210,1.0,2007,0.0,98027,47.5524,-122.078,3810,8207,843.6363636363636,0.47216851531494863,1.75,19.764670343120773,14.651066230544117,34.41573657366489,26600,55.79,476.7879548306148,1.13,122790.6182,9
523,1240000.0,2,3.5,4670,6000,2.0,NO,GOOD,Average,11 Excellent,3820,1.0,2007,0.0,98027,47.5414,-121.994,4310,6000,849.0909090909091,0.7783333333333333,1.75,26.157370245837008,18.436725996864027,44.594096242701035,26600,55.79,476.7879548306148,1.13,122790.6182,9
524,1260000.0,2,3.25,4360,6000,2.0,NO,GOOD,Average,11 Excellent,3400,1.0,2007,0.0,98027,47.5408,-121.994,4310,6000,830.4761904761905,0.7266666666666667,1.625,26.175499960403688,18.492278031882083,44.66777799228577,26600,55.79,476.7879548306148,1.13,122790.6182,9
525,1450000.0,1,4.5,3970,24920,2.0,NO,AVERAGE,Average,10 Very Good,3260,1.0,1977,,98034,47.7183,-122.258,2610,13838,721.8181818181819,0.15930979133226325,4.5,13.742938353566437,10.474001453813623,24.216939807380058,46310,9.13,5072.289156626505,1.69,90669.5548,16
526,1960000.0,2,2.75,3120,7898,1.0,YES,EXCELLENT,Good,8 Good,1560,1.0,1963,,98034,47.7165,-122.259,2630,13868,656.8421052631579,0.3950367181564953,1.375,13.529521283334184,10.46166670158458,23.991187984918763,46310,9.13,5072.289156626505,1.69,90669.5548,16
527,2130000.0,2,2.75,3190,19513,2.0,NO,EXCELLENT,Good,10 Very Good,3190,0.0,1982,0.0,98034,47.6991,-122.235,2750,13496,671.578947368421,0.16348075641879772,1.375,12.687929432920285,8.119491433370765,20.80742086629105,46310,9.13,5072.289156626505,1.69,90669.5548,16
528,1190000.0,1,2.5,2510,4600,2.0,NO,AVERAGE,Average,10 Very Good,2510,0.0,2006,0.0,98034,47.7051,-122.223,2560,7500,717.1428571428571,0.5456521739130434,2.5,13.74874797460487,7.487691267019463,21.236439241624332,46310,9.13,5072.289156626505,1.69,90669.5548,16
529,2150000.0,1,2.75,3470,9610,3.0,,EXCELLENT,Average,11 Excellent,3470,0.0,1989,,98034,47.7205,-122.26,4130,11875,925.3333333333334,0.3610822060353798,2.75,13.911190062895257,10.712448104974348,24.623638167869604,46310,9.13,5072.289156626505,1.69,90669.5548,16
530,1250000.0,2,3.25,3160,10043,2.0,NO,AVERAGE,Average,9 Better,3160,0.0,2011,0.0,98034,47.7001,-122.238,3450,10043,601.9047619047619,0.3146470178233596,1.625,12.656518190650674,8.365777055798327,21.022295246449,46310,9.13,5072.289156626505,1.69,90669.5548,16
531,3000000.0,2,4.25,4850,12445,2.0,YES,EXCELLENT,Very Good,10 Very Good,3850,1.0,1989,0.0,98034,47.7011,-122.244,3350,12210,776.0,0.38971474487746083,2.125,12.512990166523222,8.827989568572429,21.34097973509565,46310,9.13,5072.289156626505,1.69,90669.5548,16
532,1090000.0,2,2.75,3010,10830,2.0,NO,GOOD,Good,9 Better,3010,0.0,1980,0.0,98034,47.7005,-122.232,3010,10650,633.6842105263158,0.27793167128347185,1.375,12.943065843267025,7.948188294609276,20.891254137876302,46310,9.13,5072.289156626505,1.69,90669.5548,16
533,1090000.0,1,2.5,2840,7500,2.0,NO,GOOD,Average,11 Excellent,2840,0.0,1997,0.0,98034,47.7049,-122.224,2580,5918,811.4285714285714,0.37866666666666665,2.5,13.687147877236695,7.548494974725244,21.23564285196194,46310,9.13,5072.289156626505,1.69,90669.5548,16
534,1950000.0,1,2.5,2510,12779,1.5,,EXCELLENT,Average,10 Very Good,2510,0.0,1968,0.0,98034,47.6982,-122.231,2810,12225,717.1428571428571,0.1964159949917834,2.5,12.77657518502782,7.804302102296475,20.580877287324295,46310,9.13,5072.289156626505,1.69,90669.5548,16
535,1600000.0,2,2.5,2980,13341,1.5,YES,EXCELLENT,Very Good,8 Good,1800,1.0,1928,0.0,98034,47.70399999999999,-122.245,2340,19810,662.2222222222222,0.22337156135222247,1.25,12.752966610114527,8.99279474699242,21.745761357106947,46310,9.13,5072.289156626505,1.69,90669.5548,16
536,1450000.0,1,3.5,4110,15720,1.0,NO,FAIR,Average,10 Very Good,2230,1.0,2000,,98034,47.6996,-122.229,2500,15400,913.3333333333334,0.26145038167938933,3.5,12.99022163990912,7.704228237896835,20.694449877805955,46310,9.13,5072.289156626505,1.69,90669.5548,16
537,2210000.0,1,2.5,3430,10177,2.0,NO,NONE,Average,10 Very Good,3430,0.0,2014,0.0,98034,47.7159,-122.251,3110,12339,980.0,0.33703448953522647,2.5,13.715498381214296,9.88698572752432,23.602484108738615,46310,9.13,5072.289156626505,1.69,90669.5548,16
538,1030000.0,1,4.0,3880,13095,2.0,NO,GOOD,Average,11 Excellent,3700,1.0,2009,,98034,47.6996,-122.233,3880,10830,776.0,0.2962962962962963,4.0,12.81821975238463,7.99096913442914,20.80918888681377,46310,9.13,5072.289156626505,1.69,90669.5548,16
539,1360000.0,2,3.5,4120,12626,2.0,NO,FAIR,Average,11 Excellent,3970,1.0,2014,0.0,98034,47.7089,-122.245,4120,11913,749.0909090909091,0.3263107872643751,1.75,13.227794895651405,9.17326064130385,22.401055536955255,46310,9.13,5072.289156626505,1.69,90669.5548,16
540,1200000.0,2,2.75,4110,8400,2.0,NO,FAIR,Average,9 Better,3130,1.0,1928,,98125,47.717,-122.281,2820,8400,865.2631578947369,0.48928571428571427,1.375,13.024934710956627,12.010838341475148,25.035773052431775,34800,5.39,6456.400742115028,1.54,68721.773,12
541,1040000.0,2,2.25,2740,11343,1.0,NO,AVERAGE,Very Good,10 Very Good,1980,1.0,1953,0.0,98125,47.7117,-122.278,2790,10027,644.7058823529412,0.241558670545711,1.125,12.528543697363364,11.60519716361755,24.133740860980915,34800,5.39,6456.400742115028,1.54,68721.773,12
542,1360000.0,1,1.75,2620,14138,2.0,YES,EXCELLENT,Average,8 Good,2120,,1931,1.0,98125,47.7142,-122.277,1830,8279,952.7272727272727,0.1853161691894186,1.75,12.815982252921229,11.6235575569398,24.43953980986103,34800,5.39,6456.400742115028,1.54,68721.773,12
